workerid,color,percentage_blue,modal,rating
0,"""orange""",0,"""probably""",0
0,"""orange""",10,"""probably""",1
0,"""orange""",25,"""probably""",1
0,"""orange""",40,"""probably""",0
0,"""orange""",50,"""probably""",0
0,"""orange""",60,"""probably""",0
0,"""orange""",75,"""probably""",0
0,"""orange""",90,"""probably""",0
0,"""orange""",100,"""probably""",0
0,"""blue""",0,"""bare""",0
0,"""blue""",10,"""bare""",0
0,"""blue""",25,"""bare""",0
0,"""blue""",40,"""bare""",0
0,"""blue""",50,"""bare""",0
0,"""blue""",60,"""bare""",0
0,"""blue""",75,"""bare""",0
0,"""blue""",90,"""bare""",0
0,"""blue""",100,"""bare""",1
0,"""orange""",0,"""bare""",1
0,"""orange""",10,"""bare""",0
0,"""orange""",25,"""bare""",0
0,"""orange""",40,"""bare""",0
0,"""orange""",50,"""bare""",0
0,"""orange""",60,"""bare""",0
0,"""orange""",75,"""bare""",0
0,"""orange""",90,"""bare""",0
0,"""orange""",100,"""bare""",0
0,"""orange""",0,"""might""",0
0,"""orange""",10,"""might""",0
0,"""orange""",25,"""might""",0
0,"""orange""",40,"""might""",1
0,"""orange""",50,"""might""",1
0,"""orange""",60,"""might""",0
0,"""orange""",75,"""might""",0.02
0,"""orange""",90,"""might""",0
0,"""orange""",100,"""might""",0
0,"""blue""",0,"""might""",0
0,"""blue""",10,"""might""",0
0,"""blue""",25,"""might""",0
0,"""blue""",40,"""might""",0
0,"""blue""",50,"""might""",1
0,"""blue""",60,"""might""",1
0,"""blue""",75,"""might""",0
0,"""blue""",90,"""might""",0
0,"""blue""",100,"""might""",0
0,"""blue""",0,"""probably""",0
0,"""blue""",10,"""probably""",0
0,"""blue""",25,"""probably""",0
0,"""blue""",40,"""probably""",0
0,"""blue""",50,"""probably""",0
0,"""blue""",60,"""probably""",0
0,"""blue""",75,"""probably""",1
0,"""blue""",90,"""probably""",1
0,"""blue""",100,"""probably""",0
1,"""blue""",0,"""might""",0
1,"""blue""",10,"""might""",0
1,"""blue""",25,"""might""",0.1
1,"""blue""",40,"""might""",0.81
1,"""blue""",50,"""might""",0.91
1,"""blue""",60,"""might""",0.9
1,"""blue""",75,"""might""",0.22
1,"""blue""",90,"""might""",0.06
1,"""blue""",100,"""might""",0.05
1,"""blue""",0,"""bare""",0
1,"""blue""",10,"""bare""",0
1,"""blue""",25,"""bare""",0
1,"""blue""",40,"""bare""",0
1,"""blue""",50,"""bare""",0
1,"""blue""",60,"""bare""",0
1,"""blue""",75,"""bare""",0
1,"""blue""",90,"""bare""",0
1,"""blue""",100,"""bare""",1
1,"""orange""",0,"""might""",0
1,"""orange""",10,"""might""",0.3
1,"""orange""",25,"""might""",0.39
1,"""orange""",40,"""might""",0.85
1,"""orange""",50,"""might""",0.96
1,"""orange""",60,"""might""",0.53
1,"""orange""",75,"""might""",0.09
1,"""orange""",90,"""might""",0
1,"""orange""",100,"""might""",0
1,"""orange""",0,"""probably""",0
1,"""orange""",10,"""probably""",0.81
1,"""orange""",25,"""probably""",0.67
1,"""orange""",40,"""probably""",0.16
1,"""orange""",50,"""probably""",0
1,"""orange""",60,"""probably""",0
1,"""orange""",75,"""probably""",0
1,"""orange""",90,"""probably""",0
1,"""orange""",100,"""probably""",0
1,"""orange""",0,"""bare""",1
1,"""orange""",10,"""bare""",0.11
1,"""orange""",25,"""bare""",0
1,"""orange""",40,"""bare""",0
1,"""orange""",50,"""bare""",0
1,"""orange""",60,"""bare""",0
1,"""orange""",75,"""bare""",0
1,"""orange""",90,"""bare""",0
1,"""orange""",100,"""bare""",0
1,"""blue""",0,"""probably""",0
1,"""blue""",10,"""probably""",0
1,"""blue""",25,"""probably""",0
1,"""blue""",40,"""probably""",0
1,"""blue""",50,"""probably""",0
1,"""blue""",60,"""probably""",0.16
1,"""blue""",75,"""probably""",0.42
1,"""blue""",90,"""probably""",0.96
1,"""blue""",100,"""probably""",0
2,"""blue""",0,"""bare""",0.01
2,"""blue""",10,"""bare""",0.02
2,"""blue""",25,"""bare""",0.04
2,"""blue""",40,"""bare""",0.02
2,"""blue""",50,"""bare""",0.01
2,"""blue""",60,"""bare""",0.06
2,"""blue""",75,"""bare""",0.06
2,"""blue""",90,"""bare""",0.05
2,"""blue""",100,"""bare""",0.97
2,"""blue""",0,"""might""",0.04
2,"""blue""",10,"""might""",0.12
2,"""blue""",25,"""might""",0.64
2,"""blue""",40,"""might""",1
2,"""blue""",50,"""might""",0.99
2,"""blue""",60,"""might""",0.96
2,"""blue""",75,"""might""",0.44
2,"""blue""",90,"""might""",0.02
2,"""blue""",100,"""might""",0.04
2,"""orange""",0,"""bare""",1
2,"""orange""",10,"""bare""",0.01
2,"""orange""",25,"""bare""",0.04
2,"""orange""",40,"""bare""",0.02
2,"""orange""",50,"""bare""",0.01
2,"""orange""",60,"""bare""",0.01
2,"""orange""",75,"""bare""",0.01
2,"""orange""",90,"""bare""",0.04
2,"""orange""",100,"""bare""",0.04
2,"""orange""",0,"""probably""",0.06
2,"""orange""",10,"""probably""",0.96
2,"""orange""",25,"""probably""",0.68
2,"""orange""",40,"""probably""",0.02
2,"""orange""",50,"""probably""",0.01
2,"""orange""",60,"""probably""",0.02
2,"""orange""",75,"""probably""",0.02
2,"""orange""",90,"""probably""",0.04
2,"""orange""",100,"""probably""",0.02
2,"""orange""",0,"""might""",0.04
2,"""orange""",10,"""might""",0.02
2,"""orange""",25,"""might""",0.1
2,"""orange""",40,"""might""",0.94
2,"""orange""",50,"""might""",0.96
2,"""orange""",60,"""might""",0.81
2,"""orange""",75,"""might""",0
2,"""orange""",90,"""might""",0.04
2,"""orange""",100,"""might""",0.04
2,"""blue""",0,"""probably""",0.04
2,"""blue""",10,"""probably""",0.04
2,"""blue""",25,"""probably""",0.04
2,"""blue""",40,"""probably""",0.04
2,"""blue""",50,"""probably""",0.04
2,"""blue""",60,"""probably""",0.2
2,"""blue""",75,"""probably""",0.98
2,"""blue""",90,"""probably""",0.99
2,"""blue""",100,"""probably""",0.04
3,"""orange""",0,"""bare""",0.82
3,"""orange""",10,"""bare""",0.86
3,"""orange""",25,"""bare""",0.63
3,"""orange""",40,"""bare""",0.55
3,"""orange""",50,"""bare""",0.53
3,"""orange""",60,"""bare""",0.46
3,"""orange""",75,"""bare""",0.29
3,"""orange""",90,"""bare""",0.18
3,"""orange""",100,"""bare""",0.08
3,"""orange""",0,"""might""",0.15
3,"""orange""",10,"""might""",0.16
3,"""orange""",25,"""might""",0.22
3,"""orange""",40,"""might""",0.55
3,"""orange""",50,"""might""",0.67
3,"""orange""",60,"""might""",0.49
3,"""orange""",75,"""might""",0.67
3,"""orange""",90,"""might""",0.69
3,"""orange""",100,"""might""",0.06
3,"""orange""",0,"""probably""",0.4
3,"""orange""",10,"""probably""",0.83
3,"""orange""",25,"""probably""",0.84
3,"""orange""",40,"""probably""",0.84
3,"""orange""",50,"""probably""",0.82
3,"""orange""",60,"""probably""",0.59
3,"""orange""",75,"""probably""",0.4
3,"""orange""",90,"""probably""",0.28
3,"""orange""",100,"""probably""",0.04
3,"""blue""",0,"""might""",0.04
3,"""blue""",10,"""might""",0.62
3,"""blue""",25,"""might""",0.71
3,"""blue""",40,"""might""",0.82
3,"""blue""",50,"""might""",0.78
3,"""blue""",60,"""might""",0.53
3,"""blue""",75,"""might""",0.45
3,"""blue""",90,"""might""",0.32
3,"""blue""",100,"""might""",0.33
3,"""blue""",0,"""bare""",0.1
3,"""blue""",10,"""bare""",0.27
3,"""blue""",25,"""bare""",0.21
3,"""blue""",40,"""bare""",0.13
3,"""blue""",50,"""bare""",0.44
3,"""blue""",60,"""bare""",0.45
3,"""blue""",75,"""bare""",0.71
3,"""blue""",90,"""bare""",0.73
3,"""blue""",100,"""bare""",0.94
3,"""blue""",0,"""probably""",0.03
3,"""blue""",10,"""probably""",0.38
3,"""blue""",25,"""probably""",0.39
3,"""blue""",40,"""probably""",0.43
3,"""blue""",50,"""probably""",0.64
3,"""blue""",60,"""probably""",0.76
3,"""blue""",75,"""probably""",0.82
3,"""blue""",90,"""probably""",0.82
3,"""blue""",100,"""probably""",0.5
4,"""blue""",0,"""might""",0.01
4,"""blue""",10,"""might""",0.54
4,"""blue""",25,"""might""",0.75
4,"""blue""",40,"""might""",0.96
4,"""blue""",50,"""might""",1
4,"""blue""",60,"""might""",0.58
4,"""blue""",75,"""might""",0.29
4,"""blue""",90,"""might""",0.19
4,"""blue""",100,"""might""",0
4,"""blue""",0,"""probably""",0
4,"""blue""",10,"""probably""",0.18
4,"""blue""",25,"""probably""",0.2
4,"""blue""",40,"""probably""",0.25
4,"""blue""",50,"""probably""",0.46
4,"""blue""",60,"""probably""",0.66
4,"""blue""",75,"""probably""",1
4,"""blue""",90,"""probably""",1
4,"""blue""",100,"""probably""",0
4,"""orange""",0,"""might""",0
4,"""orange""",10,"""might""",0.13
4,"""orange""",25,"""might""",0.27
4,"""orange""",40,"""might""",0.54
4,"""orange""",50,"""might""",1
4,"""orange""",60,"""might""",1
4,"""orange""",75,"""might""",0.81
4,"""orange""",90,"""might""",0.24
4,"""orange""",100,"""might""",0
4,"""blue""",0,"""bare""",0
4,"""blue""",10,"""bare""",0.04
4,"""blue""",25,"""bare""",0.01
4,"""blue""",40,"""bare""",0.02
4,"""blue""",50,"""bare""",0.03
4,"""blue""",60,"""bare""",0.02
4,"""blue""",75,"""bare""",0.04
4,"""blue""",90,"""bare""",0.16
4,"""blue""",100,"""bare""",1
4,"""orange""",0,"""bare""",1
4,"""orange""",10,"""bare""",0.37
4,"""orange""",25,"""bare""",0.11
4,"""orange""",40,"""bare""",0.02
4,"""orange""",50,"""bare""",0.09
4,"""orange""",60,"""bare""",0.04
4,"""orange""",75,"""bare""",0.07
4,"""orange""",90,"""bare""",0
4,"""orange""",100,"""bare""",0
4,"""orange""",0,"""probably""",0.21
4,"""orange""",10,"""probably""",1
4,"""orange""",25,"""probably""",1
4,"""orange""",40,"""probably""",0.46
4,"""orange""",50,"""probably""",0.19
4,"""orange""",60,"""probably""",0
4,"""orange""",75,"""probably""",0.06
4,"""orange""",90,"""probably""",0.01
4,"""orange""",100,"""probably""",0.07
5,"""blue""",0,"""bare""",0.04
5,"""blue""",10,"""bare""",0.04
5,"""blue""",25,"""bare""",0.02
5,"""blue""",40,"""bare""",0.03
5,"""blue""",50,"""bare""",0.04
5,"""blue""",60,"""bare""",0.06
5,"""blue""",75,"""bare""",0.04
5,"""blue""",90,"""bare""",0.81
5,"""blue""",100,"""bare""",0.98
5,"""blue""",0,"""probably""",0.02
5,"""blue""",10,"""probably""",0
5,"""blue""",25,"""probably""",0.06
5,"""blue""",40,"""probably""",0.04
5,"""blue""",50,"""probably""",0.03
5,"""blue""",60,"""probably""",0.02
5,"""blue""",75,"""probably""",0.96
5,"""blue""",90,"""probably""",0.98
5,"""blue""",100,"""probably""",0.06
5,"""orange""",0,"""bare""",1
5,"""orange""",10,"""bare""",0.7
5,"""orange""",25,"""bare""",0.06
5,"""orange""",40,"""bare""",0.06
5,"""orange""",50,"""bare""",0.04
5,"""orange""",60,"""bare""",0.04
5,"""orange""",75,"""bare""",0.05
5,"""orange""",90,"""bare""",0.05
5,"""orange""",100,"""bare""",0.05
5,"""blue""",0,"""might""",0.03
5,"""blue""",10,"""might""",0.33
5,"""blue""",25,"""might""",0.93
5,"""blue""",40,"""might""",0.97
5,"""blue""",50,"""might""",0.97
5,"""blue""",60,"""might""",0.98
5,"""blue""",75,"""might""",0.64
5,"""blue""",90,"""might""",0.27
5,"""blue""",100,"""might""",0.04
5,"""orange""",0,"""probably""",0.66
5,"""orange""",10,"""probably""",0.98
5,"""orange""",25,"""probably""",0.98
5,"""orange""",40,"""probably""",0.21
5,"""orange""",50,"""probably""",0.03
5,"""orange""",60,"""probably""",0.07
5,"""orange""",75,"""probably""",0.03
5,"""orange""",90,"""probably""",0.04
5,"""orange""",100,"""probably""",0.02
5,"""orange""",0,"""might""",0.01
5,"""orange""",10,"""might""",0.04
5,"""orange""",25,"""might""",0.06
5,"""orange""",40,"""might""",0.78
5,"""orange""",50,"""might""",1
5,"""orange""",60,"""might""",0.97
5,"""orange""",75,"""might""",0.99
5,"""orange""",90,"""might""",0.97
5,"""orange""",100,"""might""",0.01
6,"""orange""",0,"""probably""",0
6,"""orange""",10,"""probably""",1
6,"""orange""",25,"""probably""",1
6,"""orange""",40,"""probably""",0.43
6,"""orange""",50,"""probably""",0.35
6,"""orange""",60,"""probably""",0
6,"""orange""",75,"""probably""",0
6,"""orange""",90,"""probably""",0
6,"""orange""",100,"""probably""",0
6,"""orange""",0,"""might""",0.55
6,"""orange""",10,"""might""",0.67
6,"""orange""",25,"""might""",1
6,"""orange""",40,"""might""",0.54
6,"""orange""",50,"""might""",0.22
6,"""orange""",60,"""might""",0.38
6,"""orange""",75,"""might""",0.28
6,"""orange""",90,"""might""",0.2
6,"""orange""",100,"""might""",0.05
6,"""orange""",0,"""bare""",1
6,"""orange""",10,"""bare""",0.78
6,"""orange""",25,"""bare""",0.82
6,"""orange""",40,"""bare""",0.26
6,"""orange""",50,"""bare""",0.23
6,"""orange""",60,"""bare""",0
6,"""orange""",75,"""bare""",0.12
6,"""orange""",90,"""bare""",0.11
6,"""orange""",100,"""bare""",0
6,"""blue""",0,"""bare""",0
6,"""blue""",10,"""bare""",0
6,"""blue""",25,"""bare""",0
6,"""blue""",40,"""bare""",0
6,"""blue""",50,"""bare""",0.43
6,"""blue""",60,"""bare""",0.66
6,"""blue""",75,"""bare""",0.71
6,"""blue""",90,"""bare""",0.9
6,"""blue""",100,"""bare""",1
6,"""blue""",0,"""probably""",0
6,"""blue""",10,"""probably""",0
6,"""blue""",25,"""probably""",0
6,"""blue""",40,"""probably""",0
6,"""blue""",50,"""probably""",0
6,"""blue""",60,"""probably""",0.66
6,"""blue""",75,"""probably""",0.69
6,"""blue""",90,"""probably""",0.77
6,"""blue""",100,"""probably""",0.73
6,"""blue""",0,"""might""",0
6,"""blue""",10,"""might""",0
6,"""blue""",25,"""might""",0
6,"""blue""",40,"""might""",0
6,"""blue""",50,"""might""",0.72
6,"""blue""",60,"""might""",0.82
6,"""blue""",75,"""might""",0.67
6,"""blue""",90,"""might""",0.87
6,"""blue""",100,"""might""",0.67
7,"""blue""",0,"""probably""",0
7,"""blue""",10,"""probably""",0
7,"""blue""",25,"""probably""",0.29
7,"""blue""",40,"""probably""",0.49
7,"""blue""",50,"""probably""",0.34
7,"""blue""",60,"""probably""",0.59
7,"""blue""",75,"""probably""",0.75
7,"""blue""",90,"""probably""",1
7,"""blue""",100,"""probably""",0.78
7,"""orange""",0,"""probably""",0.83
7,"""orange""",10,"""probably""",1
7,"""orange""",25,"""probably""",0.85
7,"""orange""",40,"""probably""",0.66
7,"""orange""",50,"""probably""",0.58
7,"""orange""",60,"""probably""",0.39
7,"""orange""",75,"""probably""",0
7,"""orange""",90,"""probably""",0
7,"""orange""",100,"""probably""",0
7,"""blue""",0,"""bare""",0
7,"""blue""",10,"""bare""",0
7,"""blue""",25,"""bare""",0
7,"""blue""",40,"""bare""",0
7,"""blue""",50,"""bare""",0
7,"""blue""",60,"""bare""",0
7,"""blue""",75,"""bare""",0
7,"""blue""",90,"""bare""",0
7,"""blue""",100,"""bare""",1
7,"""blue""",0,"""might""",0
7,"""blue""",10,"""might""",0
7,"""blue""",25,"""might""",0.28
7,"""blue""",40,"""might""",0.58
7,"""blue""",50,"""might""",1
7,"""blue""",60,"""might""",1
7,"""blue""",75,"""might""",0.55
7,"""blue""",90,"""might""",0.32
7,"""blue""",100,"""might""",0
7,"""orange""",0,"""might""",0.47
7,"""orange""",10,"""might""",0.53
7,"""orange""",25,"""might""",0.69
7,"""orange""",40,"""might""",0.84
7,"""orange""",50,"""might""",1
7,"""orange""",60,"""might""",0.79
7,"""orange""",75,"""might""",0.4
7,"""orange""",90,"""might""",0
7,"""orange""",100,"""might""",0
7,"""orange""",0,"""bare""",1
7,"""orange""",10,"""bare""",0
7,"""orange""",25,"""bare""",0
7,"""orange""",40,"""bare""",0
7,"""orange""",50,"""bare""",0
7,"""orange""",60,"""bare""",0
7,"""orange""",75,"""bare""",0
7,"""orange""",90,"""bare""",0
7,"""orange""",100,"""bare""",0
8,"""orange""",0,"""might""",0
8,"""orange""",10,"""might""",0
8,"""orange""",25,"""might""",0
8,"""orange""",40,"""might""",0.14
8,"""orange""",50,"""might""",0.76
8,"""orange""",60,"""might""",0.77
8,"""orange""",75,"""might""",0.64
8,"""orange""",90,"""might""",0.16
8,"""orange""",100,"""might""",0
8,"""orange""",0,"""probably""",0.17
8,"""orange""",10,"""probably""",1
8,"""orange""",25,"""probably""",1
8,"""orange""",40,"""probably""",0.44
8,"""orange""",50,"""probably""",0.2
8,"""orange""",60,"""probably""",0.17
8,"""orange""",75,"""probably""",0
8,"""orange""",90,"""probably""",0
8,"""orange""",100,"""probably""",0
8,"""blue""",0,"""probably""",0
8,"""blue""",10,"""probably""",0
8,"""blue""",25,"""probably""",0
8,"""blue""",40,"""probably""",0
8,"""blue""",50,"""probably""",0.2
8,"""blue""",60,"""probably""",0
8,"""blue""",75,"""probably""",1
8,"""blue""",90,"""probably""",1
8,"""blue""",100,"""probably""",0.37
8,"""blue""",0,"""bare""",0
8,"""blue""",10,"""bare""",0
8,"""blue""",25,"""bare""",0
8,"""blue""",40,"""bare""",0
8,"""blue""",50,"""bare""",0
8,"""blue""",60,"""bare""",0
8,"""blue""",75,"""bare""",0
8,"""blue""",90,"""bare""",0.14
8,"""blue""",100,"""bare""",1
8,"""orange""",0,"""bare""",1
8,"""orange""",10,"""bare""",0.27
8,"""orange""",25,"""bare""",0
8,"""orange""",40,"""bare""",0.03
8,"""orange""",50,"""bare""",0
8,"""orange""",60,"""bare""",0
8,"""orange""",75,"""bare""",0
8,"""orange""",90,"""bare""",0
8,"""orange""",100,"""bare""",0
8,"""blue""",0,"""might""",0
8,"""blue""",10,"""might""",0
8,"""blue""",25,"""might""",0
8,"""blue""",40,"""might""",0.29
8,"""blue""",50,"""might""",0.86
8,"""blue""",60,"""might""",0.85
8,"""blue""",75,"""might""",0.26
8,"""blue""",90,"""might""",0.19
8,"""blue""",100,"""might""",0
